0;16.50989
0.03336;16.60038
0.06671;16.69087
0.10007;16.78136
0.13342;16.87186
0.16678;16.9666
0.20013;17.07426
0.23349;17.18193
0.26684;17.28961
0.3002;17.39728
0.33356;17.50497
0.36691;17.61266
0.40027;17.72035
0.43362;17.82805
0.46698;17.93575
0.50033;18.04345
0.53369;18.15116
0.56704;18.25308
0.6004;18.34261
0.63376;18.43214
0.66711;18.52167
0.70047;18.6112
0.73382;18.70073
0.76718;18.79026
0.80053;18.87978
0.83389;18.96931
0.86724;19.05884
0.9006;19.14837
0.93396;19.2379
0.96731;19.32743
1.00067;19.41696
1.03402;19.50649
1.06738;19.59602
1.10073;19.68555
1.13409;19.77508
1.16744;19.86461
1.2008;19.95414
1.23416;20.04348
1.26751;20.12629
1.30087;20.2091
1.33422;20.29192
1.36758;20.37473
1.40093;20.45755
1.43429;20.54036
1.46765;20.62318
1.501;20.706
1.53436;20.78882
1.56771;20.87165
1.60107;20.95447
1.63442;21.0373
1.66778;21.12012
1.70113;21.20295
1.73449;21.28578
1.76785;21.36861
1.8012;21.45144
1.83456;21.53427
1.86791;21.61711
1.90127;21.69994
1.93462;21.78278
1.96798;21.86562
2.00133;21.94846
2.03469;22.0313
2.06805;22.11414
2.1014;22.19698
2.13476;22.27982
2.16811;22.36267
2.20147;22.44552
2.23482;22.53401
2.26818;22.62292
2.30153;22.71309
2.33489;22.81539
2.36825;22.91769
2.4016;23.01999
2.43496;23.12229
2.46831;23.22459
2.50167;23.3269
2.53502;23.42921
2.56838;23.53152
2.60173;23.63383
2.63509;23.73615
2.66845;23.83846
2.7018;23.94078
2.73516;24.0431
2.76851;24.14542
2.80187;24.24775
2.83522;24.35007
2.86858;24.4524
2.90193;24.55473
2.93529;24.65706
2.96865;24.75939
3.002;24.86172
3.03536;24.96406
3.06871;25.0664
3.10207;25.16874
3.13542;25.27108
3.16878;25.37342
3.20213;25.47576
3.23549;25.57811
3.26885;25.68483
3.3022;25.79204
3.33556;25.89926
3.36891;26.00648
3.40227;26.10906
3.43562;26.19129
3.46898;26.27351
3.50233;26.35574
3.53569;26.43797
3.56905;26.52021
3.6024;26.60244
3.63576;26.68586
3.66911;26.78011
3.70247;26.87436
3.73582;26.96861
3.76918;27.06286
3.80254;27.15711
3.83589;27.25136
3.86925;27.34562
3.9026;27.43987
3.93596;27.53413
3.96931;27.62838
4.00267;27.72264
4.03602;27.8169
4.06938;27.91116
4.10274;28.00542
4.13609;28.09968
4.16945;28.19394
4.2028;28.28821
4.23616;28.38247
4.26951;28.47673
4.30287;28.571
4.33622;28.66175
4.36958;28.74406
4.40294;28.82637
4.43629;28.90869
4.46965;28.991
4.503;29.07331
4.53636;29.15562
4.56971;29.23793
4.60307;29.32025
4.63642;29.40256
4.66978;29.48487
4.70314;29.56719
4.73649;29.6495
4.76985;29.73182
4.8032;29.81413
4.83656;29.89645
4.86991;29.97876
4.90327;30.06108
4.93662;30.1434
4.96998;30.22572
5.00334;30.30803
5.03669;30.39035
5.07005;30.47267
5.1034;30.55499
5.13676;30.63731
5.17011;30.71963
5.20347;30.80195
5.23682;30.88501
5.27018;30.9401
5.30354;30.99467
5.33689;31.04924
5.37025;31.10381
5.4036;31.15838
5.43696;31.21296
5.47031;31.26754
5.50367;31.32211
5.53702;31.37669
5.57038;31.43128
5.60374;31.48586
5.63709;31.54045
5.67045;31.59504
5.7038;31.64962
5.73716;31.70422
5.77051;31.75881
5.80387;31.8134
5.83722;31.868
5.87058;31.9226
5.90394;31.9772
5.93729;32.0318
5.97065;32.0864
6.004;32.14101
6.03736;32.19562
6.07071;32.25022
6.10407;32.30483
6.13742;32.35945
6.17078;32.41406
6.20414;32.46867
6.23749;32.52329
6.27085;32.57791
6.3042;32.63253
6.33756;32.68715
6.37091;32.74177
6.40427;32.7964
6.43763;32.85103
6.47098;32.90565
6.50434;32.96028
6.53769;33.0374
6.57105;33.11836
6.6044;33.19934
6.63776;33.28033
6.67111;33.36135
6.70447;33.44239
6.73783;33.52344
6.77118;33.60451
6.80454;33.65847
6.83789;33.67654
6.87125;33.69461
6.9046;33.71268
6.93796;33.73075
6.97131;33.74882
7.00467;33.76689
7.03803;33.78496
7.07138;33.80303
7.10474;33.8211
7.13809;33.83917
7.17145;33.85724
7.2048;33.87531
7.23816;33.89338
7.27151;33.91145
7.30487;33.92952
7.33823;33.94759
7.37158;33.96566
7.40494;33.98373
7.43829;34.00181
7.47165;34.01988
7.505;34.03795
7.53836;34.05602
7.57171;34.07409
7.60507;34.09217
7.63843;34.11024
7.67178;34.12831
7.70514;34.14638
7.73849;34.16445
7.77185;34.18253
7.8052;34.2006
7.83856;34.21867
7.87191;34.23675
7.90527;34.25482
7.93863;34.27289
7.97198;34.29097
8.00534;34.30904
0;34.29097
-0.03336;34.27289
-0.06671;34.25482
-0.10007;34.23675
-0.13342;34.21867
-0.16678;34.2006
-0.20013;34.18253
-0.23349;34.16445
-0.26684;34.14638
-0.3002;34.12831
-0.33356;34.11024
-0.36691;34.09217
-0.40027;34.07409
-0.43362;34.05602
-0.46698;34.03795
-0.50033;34.01988
-0.53369;34.00181
-0.56704;33.98373
-0.6004;33.96566
-0.63376;33.94759
-0.66711;33.92952
-0.70047;33.91145
-0.73382;33.89338
-0.76718;33.87531
-0.80053;33.85724
-0.83389;33.83917
-0.86724;33.8211
-0.9006;33.80303
-0.93396;33.78496
-0.96731;33.76689
-1.00067;33.74882
-1.03402;33.73075
-1.06738;33.71268
-1.10073;33.69461
-1.13409;33.67654
-1.16744;33.65847
-1.2008;33.60451
-1.23416;33.52344
-1.26751;33.44239
-1.30087;33.36135
-1.33422;33.28033
-1.36758;33.19934
-1.40093;33.11836
-1.43429;33.0374
-1.46765;32.96028
-1.501;32.90565
-1.53436;32.85103
-1.56771;32.7964
-1.60107;32.74177
-1.63442;32.68715
-1.66778;32.63253
-1.70113;32.57791
-1.73449;32.52329
-1.76785;32.46867
-1.8012;32.41406
-1.83456;32.35945
-1.86791;32.30483
-1.90127;32.25022
-1.93462;32.19562
-1.96798;32.14101
-2.00133;32.0864
-2.03469;32.0318
-2.06805;31.9772
-2.1014;31.9226
-2.13476;31.868
-2.16811;31.8134
-2.20147;31.75881
-2.23482;31.70422
-2.26818;31.64962
-2.30153;31.59504
-2.33489;31.54045
-2.36825;31.48586
-2.4016;31.43128
-2.43496;31.37669
-2.46831;31.32211
-2.50167;31.26754
-2.53502;31.21296
-2.56838;31.15838
-2.60173;31.10381
-2.63509;31.04924
-2.66845;30.99467
-2.7018;30.9401
-2.73516;30.88501
-2.76851;30.80195
-2.80187;30.71963
-2.83522;30.63731
-2.86858;30.55499
-2.90193;30.47267
-2.93529;30.39035
-2.96865;30.30803
-3.002;30.22572
-3.03536;30.1434
-3.06871;30.06108
-3.10207;29.97876
-3.13542;29.89645
-3.16878;29.81413
-3.20213;29.73182
-3.23549;29.6495
-3.26885;29.56719
-3.3022;29.48487
-3.33556;29.40256
-3.36891;29.32025
-3.40227;29.23793
-3.43562;29.15562
-3.46898;29.07331
-3.50233;28.991
-3.53569;28.90869
-3.56905;28.82637
-3.6024;28.74406
-3.63576;28.66175
-3.66911;28.571
-3.70247;28.47673
-3.73582;28.38247
-3.76918;28.28821
-3.80254;28.19394
-3.83589;28.09968
-3.86925;28.00542
-3.9026;27.91116
-3.93596;27.8169
-3.96931;27.72264
-4.00267;27.62838
-4.03602;27.53413
-4.06938;27.43987
-4.10274;27.34562
-4.13609;27.25136
-4.16945;27.15711
-4.2028;27.06286
-4.23616;26.96861
-4.26951;26.87436
-4.30287;26.78011
-4.33622;26.68586
-4.36958;26.60244
-4.40294;26.52021
-4.43629;26.43797
-4.46965;26.35574
-4.503;26.27351
-4.53636;26.19129
-4.56971;26.10906
-4.60307;26.00648
-4.63642;25.89926
-4.66978;25.79204
-4.70314;25.68483
-4.73649;25.57811
-4.76985;25.47576
-4.8032;25.37342
-4.83656;25.27108
-4.86991;25.16874
-4.90327;25.0664
-4.93662;24.96406
-4.96998;24.86172
-5.00334;24.75939
-5.03669;24.65706
-5.07005;24.55473
-5.1034;24.4524
-5.13676;24.35007
-5.17011;24.24775
-5.20347;24.14542
-5.23682;24.0431
-5.27018;23.94078
-5.30354;23.83846
-5.33689;23.73615
-5.37025;23.63383
-5.4036;23.53152
-5.43696;23.42921
-5.47031;23.3269
-5.50367;23.22459
-5.53702;23.12229
-5.57038;23.01999
-5.60374;22.91769
-5.63709;22.81539
-5.67045;22.71309
-5.7038;22.62292
-5.73716;22.53401
-5.77051;22.44552
-5.80387;22.36267
-5.83722;22.27982
-5.87058;22.19698
-5.90394;22.11414
-5.93729;22.0313
-5.97065;21.94846
-6.004;21.86562
-6.03736;21.78278
-6.07071;21.69994
-6.10407;21.61711
-6.13742;21.53427
-6.17078;21.45144
-6.20414;21.36861
-6.23749;21.28578
-6.27085;21.20295
-6.3042;21.12012
-6.33756;21.0373
-6.37091;20.95447
-6.40427;20.87165
-6.43763;20.78882
-6.47098;20.706
-6.50434;20.62318
-6.53769;20.54036
-6.57105;20.45755
-6.6044;20.37473
-6.63776;20.29192
-6.67111;20.2091
-6.70447;20.12629
-6.73783;20.04348
-6.77118;19.95414
-6.80454;19.86461
-6.83789;19.77508
-6.87125;19.68555
-6.9046;19.59602
-6.93796;19.50649
-6.97131;19.41696
-7.00467;19.32743
-7.03803;19.2379
-7.07138;19.14837
-7.10474;19.05884
-7.13809;18.96931
-7.17145;18.87978
-7.2048;18.79026
-7.23816;18.70073
-7.27151;18.6112
-7.30487;18.52167
-7.33823;18.43214
-7.37158;18.34261
-7.40494;18.25308
-7.43829;18.15116
-7.47165;18.04345
-7.505;17.93575
-7.53836;17.82805
-7.57171;17.72035
-7.60507;17.61266
-7.63843;17.50497
-7.67178;17.39728
-7.70514;17.28961
-7.73849;17.18193
-7.77185;17.07426
-7.8052;16.9666
-7.83856;16.87186
-7.87191;16.78136
-7.90527;16.69087
-7.93863;16.60038
-7.97198;16.50989
